1-2 1-65,65-2
41-4 41-70,70-44,44-76,76-4
41-5 41-73,73-1,1-65,65-5
41-5 41-70,70-45,45-77,77-5
41-6 41-73,73-1,1-65,65-6
41-6 41-70,70-46,46-78,78-6
41-7 41-73,73-1,1-65,65-7
41-7 41-70,70-47,47-79,79-7
41-8 41-73,73-1,1-65,65-8
41-8 41-70,70-48,48-80,80-8
41-9 41-73,73-9
41-10 41-73,73-9,9-66,66-10
41-10 41-70,70-42,42-74,74-10
41-11 41-73,73-9,9-66,66-11
41-11 41-70,70-43,43-75,75-11
41-12 41-73,73-9,9-66,66-12
41-12 41-70,70-44,44-76,76-12
41-13 41-73,73-9,9-66,66-13
41-13 41-70,70-45,45-77,77-13
41-14 41-73,73-9,9-66,66-14
41-14 41-70,70-46,46-78,78-14
41-15 41-73,73-9,9-66,66-15
41-15 41-70,70-47,47-79,79-15
41-16 41-73,73-9,9-66,66-16
41-16 41-70,70-48,48-80,80-16
41-17 41-73,73-17
41-18 41-73,73-17,17-67,67-18
41-18 41-70,70-42,42-74,74-18
41-19 41-73,73-17,17-67,67-19
41-19 41-70,70-43,43-75,75-19
41-20 41-73,73-17,17-67,67-20
41-20 41-70,70-44,44-76,76-20
41-21 41-73,73-17,17-67,67-21
41-21 41-70,70-45,45-77,77-21
41-22 41-73,73-17,17-67,67-22
41-22 41-70,70-46,46-78,78-22
41-23 41-73,73-17,17-67,67-23
41-23 41-70,70-47,47-79,79-23
41-24 41-73,73-17,17-67,67-24
41-24 41-70,70-48,48-80,80-24
41-25 41-73,73-25
41-26 41-73,73-25,25-68,68-26
41-26 41-70,70-42,42-74,74-26
41-27 41-73,73-25,25-68,68-27
41-27 41-70,70-43,43-75,75-27
41-28 41-73,73-25,25-68,68-28
41-28 41-70,70-44,44-76,76-28
41-29 41-73,73-25,25-68,68-29
41-29 41-70,70-45,45-77,77-29
41-30 41-73,73-25,25-68,68-30
41-30 41-70,70-46,46-78,78-30
41-31 41-73,73-25,25-68,68-31
41-31 41-70,70-47,47-79,79-31
41-32 41-73,73-25,25-68,68-32
41-32 41-70,70-48,48-80,80-32
41-33 41-73,73-33
41-34 41-73,73-33,33-69,69-34
41-34 41-70,70-42,42-74,74-34
41-35 41-73,73-33,33-69,69-35
41-35 41-70,70-43,43-75,75-35
41-36 41-73,73-33,33-69,69-36
41-36 41-70,70-44,44-76,76-36
41-37 41-73,73-33,33-69,69-37
41-37 41-70,70-45,45-77,77-37
41-38 41-73,73-33,33-69,69-38
41-38 41-70,70-46,46-78,78-38
41-39 41-73,73-33,33-69,69-39
41-39 41-70,70-47,47-79,79-39
41-40 41-73,73-33,33-69,69-40
41-40 41-70,70-48,48-80,80-40
41-42 41-70,70-42
41-43 41-70,70-43
41-44 41-70,70-44
41-45 41-70,70-45
41-46 41-70,70-46
41-47 41-70,70-47
41-48 41-70,70-48
41-49 41-73,73-49
41-50 41-73,73-49,49-71,71-50
41-50 41-70,70-42,42-74,74-50
41-51 41-73,73-49,49-71,71-51
41-51 41-70,70-43,43-75,75-51
41-52 41-73,73-49,49-71,71-52
41-52 41-70,70-44,44-76,76-52
41-53 41-73,73-49,49-71,71-53
41-53 41-70,70-45,45-77,77-53
41-54 41-73,73-49,49-71,71-54
41-54 41-70,70-46,46-78,78-54
41-55 41-73,73-49,49-71,71-55
41-55 41-70,70-47,47-79,79-55
41-56 41-73,73-49,49-71,71-56
41-56 41-70,70-48,48-80,80-56
41-57 41-73,73-57
41-58 41-73,73-57,57-72,72-58
41-58 41-70,70-42,42-74,74-58
41-59 41-73,73-57,57-72,72-59
41-59 41-70,70-43,43-75,75-59
41-60 41-73,73-57,57-72,72-60
41-60 41-70,70-44,44-76,76-60
41-61 41-73,73-57,57-72,72-61
41-61 41-70,70-45,45-77,77-61
41-62 41-73,73-57,57-72,72-62
41-62 41-70,70-46,46-78,78-62
41-63 41-73,73-57,57-72,72-63
41-63 41-70,70-47,47-79,79-63
41-64 41-73,73-57,57-72,72-64
41-64 41-70,70-48,48-80,80-64
42-1 42-74,74-2,2-65,65-1
42-1 42-70,70-41,41-73,73-1
42-2 42-74,74-2
42-3 42-74,74-2,2-65,65-3
42-3 42-70,70-43,43-75,75-3
42-4 42-74,74-2,2-65,65-4
42-4 42-70,70-44,44-76,76-4
42-5 42-74,74-2,2-65,65-5
42-5 42-70,70-45,45-77,77-5
42-6 42-74,74-2,2-65,65-6
42-6 42-70,70-46,46-78,78-6
42-7 42-74,74-2,2-65,65-7
42-7 42-70,70-47,47-79,79-7
42-8 42-74,74-2,2-65,65-8
42-8 42-70,70-48,48-80,80-8
42-9 42-74,74-10,10-66,66-9
42-9 42-70,70-41,41-73,73-9
42-10 42-74,74-10
42-11 42-74,74-10,10-66,66-11
42-11 42-70,70-43,43-75,75-11
42-12 42-74,74-10,10-66,66-12
42-12 42-70,70-44,44-76,76-12
42-13 42-74,74-10,10-66,66-13
42-13 42-70,70-45,45-77,77-13
42-14 42-74,74-10,10-66,66-14
42-14 42-70,70-46,46-78,78-14
42-15 42-74,74-10,10-66,66-15
42-15 42-70,70-47,47-79,79-15
42-16 42-74,74-10,10-66,66-16
42-16 42-70,70-48,48-80,80-16
42-17 42-74,74-18,18-67,67-17
42-17 42-70,70-41,41-73,73-17
42-18 42-74,74-18
42-19 42-74,74-18,18-67,67-19
42-19 42-70,70-43,43-75,75-19
42-20 42-74,74-18,18-67,67-20
42-20 42-70,70-44,44-76,76-20
42-21 42-74,74-18,18-67,67-21
42-21 42-70,70-45,45-77,77-21
42-22 42-74,74-18,18-67,67-22
42-22 42-70,70-46,46-78,78-22
42-23 42-74,74-18,18-67,67-23
42-23 42-70,70-47,47-79,79-23
42-24 42-74,74-18,18-67,67-24
42-24 42-70,70-48,48-80,80-24
42-25 42-74,74-26,26-68,68-25
42-25 42-70,70-41,41-73,73-25
42-26 42-74,74-26
42-27 42-74,74-26,26-68,68-27
42-27 42-70,70-43,43-75,75-27
42-28 42-74,74-26,26-68,68-28
42-28 42-70,70-44,44-76,76-28
42-29 42-74,74-26,26-68,68-29
42-29 42-70,70-45,45-77,77-29
42-30 42-74,74-26,26-68,68-30
42-30 42-70,70-46,46-78,78-30
42-31 42-74,74-26,26-68,68-31
42-31 42-70,70-47,47-79,79-31
42-32 42-74,74-26,26-68,68-32
42-32 42-70,70-48,48-80,80-32
42-33 42-74,74-34,34-69,69-33
42-33 42-70,70-41,41-73,73-33
42-34 42-74,74-34
42-35 42-74,74-34,34-69,69-35
42-35 42-70,70-43,43-75,75-35
42-36 42-74,74-34,34-69,69-36
42-36 42-70,70-44,44-76,76-36
42-37 42-74,74-34,34-69,69-37
42-37 42-70,70-45,45-77,77-37
42-38 42-74,74-34,34-69,69-38
42-38 42-70,70-46,46-78,78-38
42-39 42-74,74-34,34-69,69-39
42-39 42-70,70-47,47-79,79-39
42-40 42-74,74-34,34-69,69-40
42-40 42-70,70-48,48-80,80-40
42-41 42-70,70-41
42-43 42-70,70-43
42-44 42-70,70-44
42-45 42-70,70-45
42-46 42-70,70-46
42-47 42-70,70-47
42-48 42-70,70-48
42-49 42-74,74-50,50-71,71-49
42-49 42-70,70-41,41-73,73-49
42-50 42-74,74-50
42-51 42-74,74-50,50-71,71-51
42-51 42-70,70-43,43-75,75-51
42-52 42-74,74-50,50-71,71-52
42-52 42-70,70-44,44-76,76-52
42-53 42-74,74-50,50-71,71-53
42-53 42-70,70-45,45-77,77-53
42-54 42-74,74-50,50-71,71-54
42-54 42-70,70-46,46-78,78-54
42-55 42-74,74-50,50-71,71-55
42-55 42-70,70-47,47-79,79-55
42-56 42-74,74-50,50-71,71-56
42-56 42-70,70-48,48-80,80-56
42-57 42-74,74-58,58-72,72-57
42-57 42-70,70-41,41-73,73-57
42-58 42-74,74-58
42-59 42-74,74-58,58-72,72-59
42-59 42-70,70-43,43-75,75-59
42-60 42-74,74-58,58-72,72-60
42-60 42-70,70-44,44-76,76-60
42-61 42-74,74-58,58-72,72-61
42-61 42-70,70-45,45-77,77-61
42-62 42-74,74-58,58-72,72-62
42-62 42-70,70-46,46-78,78-62
42-63 42-74,74-58,58-72,72-63
42-63 42-70,70-47,47-79,79-63
42-64 42-74,74-58,58-72,72-64
42-64 42-70,70-48,48-80,80-64
43-1 43-75,75-3,3-65,65-1
43-1 43-70,70-41,41-73,73-1
43-2 43-75,75-3,3-65,65-2
43-2 43-70,70-42,42-74,74-2
43-3 43-75,75-3
43-4 43-75,75-3,3-65,65-4
43-4 43-70,70-44,44-76,76-4
43-5 43-75,75-3,3-65,65-5
43-5 43-70,70-45,45-77,77-5
43-6 43-75,75-3,3-65,65-6
43-6 43-70,70-46,46-78,78-6
43-7 43-75,75-3,3-65,65-7
43-7 43-70,70-47,47-79,79-7
43-8 43-75,75-3,3-65,65-8
43-8 43-70,70-48,48-80,80-8
43-9 43-75,75-11,11-66,66-9
43-9 43-70,70-41,41-73,73-9
43-10 43-75,75-11,11-66,66-10
43-10 43-70,70-42,42-74,74-10
43-11 43-75,75-11
43-12 43-75,75-11,11-66,66-12
43-12 43-70,70-44,44-76,76-12
43-13 43-75,75-11,11-66,66-13
43-13 43-70,70-45,45-77,77-13
43-14 43-75,75-11,11-66,66-14
43-14 43-70,70-46,46-78,78-14
43-15 43-75,75-11,11-66,66-15
43-15 43-70,70-47,47-79,79-15
43-16 43-75,75-11,11-66,66-16
43-16 43-70,70-48,48-80,80-16
43-17 43-75,75-19,19-67,67-17
43-17 43-70,70-41,41-73,73-17
43-18 43-75,75-19,19-67,67-18
43-18 43-70,70-42,42-74,74-18
43-19 43-75,75-19
43-20 43-75,75-19,19-67,67-20
43-20 43-70,70-44,44-76,76-20
43-21 43-75,75-19,19-67,67-21
43-21 43-70,70-45,45-77,77-21
43-22 43-75,75-19,19-67,67-22
43-22 43-70,70-46,46-78,78-22
43-23 43-75,75-19,19-67,67-23
43-23 43-70,70-47,47-79,79-23
43-24 43-75,75-19,19-67,67-24
43-24 43-70,70-48,48-80,80-24
43-25 43-75,75-27,27-68,68-25
43-25 43-70,70-41,41-73,73-25
43-26 43-75,75-27,27-68,68-26
43-26 43-70,70-42,42-74,74-26
43-27 43-75,75-27
43-28 43-75,75-27,27-68,68-28
43-28 43-70,70-44,44-76,76-28
43-29 43-75,75-27,27-68,68-29
43-29 43-70,70-45,45-77,77-29
43-30 43-75,75-27,27-68,68-30
43-30 43-70,70-46,46-78,78-30
43-31 43-75,75-27,27-68,68-31
43-31 43-70,70-47,47-79,79-31
43-32 43-75,75-27,27-68,68-32
43-32 43-70,70-48,48-80,80-32
43-33 43-75,75-35,35-69,69-33
43-33 43-70,70-41,41-73,73-33
43-34 43-75,75-35,35-69,69-34
43-34 43-70,70-42,42-74,74-34
43-35 43-75,75-35
43-36 43-75,75-35,35-69,69-36
43-36 43-70,70-44,44-76,76-36
43-37 43-75,75-35,35-69,69-37
43-37 43-70,70-45,45-77,77-37
43-38 43-75,75-35,35-69,69-38
43-38 43-70,70-46,46-78,78-38
43-39 43-75,75-35,35-69,69-39
43-39 43-70,70-47,47-79,79-39
43-40 43-75,75-35,35-69,69-40
43-40 43-70,70-48,48-80,80-40
43-41 43-70,70-41
43-42 43-70,70-42
43-44 43-70,70-44
43-45 43-70,70-45
43-46 43-70,70-46
43-47 43-70,70-47
43-48 43-70,70-48
43-49 43-75,75-51,51-71,71-49
43-49 43-70,70-41,41-73,73-49
43-50 43-75,75-51,51-71,71-50
43-50 43-70,70-42,42-74,74-50
43-51 43-75,75-51
43-52 43-75,75-51,51-71,71-52
43-52 43-70,70-44,44-76,76-52
43-53 43-75,75-51,51-71,71-53
43-53 43-70,70-45,45-77,77-53
43-54 43-75,75-51,51-71,71-54
43-54 43-70,70-46,46-78,78-54
43-55 43-75,75-51,51-71,71-55
43-55 43-70,70-47,47-79,79-55
43-56 43-75,75-51,51-71,71-56
43-56 43-70,70-48,48-80,80-56
43-57 43-75,75-59,59-72,72-57
43-57 43-70,70-41,41-73,73-57
43-58 43-75,75-59,59-72,72-58
43-58 43-70,70-42,42-74,74-58
43-59 43-75,75-59
43-60 43-75,75-59,59-72,72-60
43-60 43-70,70-44,44-76,76-60
43-61 43-75,75-59,59-72,72-61
43-61 43-70,70-45,45-77,77-61
43-62 43-75,75-59,59-72,72-62
43-62 43-70,70-46,46-78,78-62
43-63 43-75,75-59,59-72,72-63
43-63 43-70,70-47,47-79,79-63
43-64 43-75,75-59,59-72,72-64
43-64 43-70,70-48,48-80,80-64
44-1 44-76,76-4,4-65,65-1
44-1 44-70,70-41,41-73,73-1
44-2 44-76,76-4,4-65,65-2
44-2 44-70,70-42,42-74,74-2
44-3 44-76,76-4,4-65,65-3
44-3 44-70,70-43,43-75,75-3
44-4 44-76,76-4
44-5 44-76,76-4,4-65,65-5
44-5 44-70,70-45,45-77,77-5
44-6 44-76,76-4,4-65,65-6
44-6 44-70,70-46,46-78,78-6
44-7 44-76,76-4,4-65,65-7
44-7 44-70,70-47,47-79,79-7
44-8 44-76,76-4,4-65,65-8
44-8 44-70,70-48,48-80,80-8
44-9 44-76,76-12,12-66,66-9
44-9 44-70,70-41,41-73,73-9
44-10 44-76,76-12,12-66,66-10
44-10 44-70,70-42,42-74,74-10
44-11 44-76,76-12,12-66,66-11
44-11 44-70,70-43,43-75,75-11
44-12 44-76,76-12
44-13 44-76,76-12,12-66,66-13
44-13 44-70,70-45,45-77,77-13
44-14 44-76,76-12,12-66,66-14
44-14 44-70,70-46,46-78,78-14
44-15 44-76,76-12,12-66,66-15
44-15 44-70,70-47,47-79,79-15
44-16 44-76,76-12,12-66,66-16
44-16 44-70,70-48,48-80,80-16
44-17 44-76,76-20,20-67,67-17
44-17 44-70,70-41,41-73,73-17
44-18 44-76,76-20,20-67,67-18
44-18 44-70,70-42,42-74,74-18
44-19 44-76,76-20,20-67,67-19
44-19 44-70,70-43,43-75,75-19
44-20 44-76,76-20
44-21 44-76,76-20,20-67,67-21
44-21 44-70,70-45,45-77,77-21
44-22 44-76,76-20,20-67,67-22
44-22 44-70,70-46,46-78,78-22
44-23 44-76,76-20,20-67,67-23
44-23 44-70,70-47,47-79,79-23
44-24 44-76,76-20,20-67,67-24
44-24 44-70,70-48,48-80,80-24
44-25 44-76,76-28,28-68,68-25
44-25 44-70,70-41,41-73,73-25
44-26 44-76,76-28,28-68,68-26
44-26 44-70,70-42,42-74,74-26
44-27 44-76,76-28,28-68,68-27
44-27 44-70,70-43,43-75,75-27
44-28 44-76,76-28
44-29 44-76,76-28,28-68,68-29
44-29 44-70,70-45,45-77,77-29
44-30 44-76,76-28,28-68,68-30
44-30 44-70,70-46,46-78,78-30
44-31 44-76,76-28,28-68,68-31
44-31 44-70,70-47,47-79,79-31
44-32 44-76,76-28,28-68,68-32
44-32 44-70,70-48,48-80,80-32
44-33 44-76,76-36,36-69,69-33
44-33 44-70,70-41,41-73,73-33
44-34 44-76,76-36,36-69,69-34
44-34 44-70,70-42,42-74,74-34
44-35 44-76,76-36,36-69,69-35
44-35 44-70,70-43,43-75,75-35
44-36 44-76,76-36
44-37 44-76,76-36,36-69,69-37
44-37 44-70,70-45,45-77,77-37
44-38 44-76,76-36,36-69,69-38
44-38 44-70,70-46,46-78,78-38
44-39 44-76,76-36,36-69,69-39
44-39 44-70,70-47,47-79,79-39
44-40 44-76,76-36,36-69,69-40
44-40 44-70,70-48,48-80,80-40
44-41 44-70,70-41
44-42 44-70,70-42
44-43 44-70,70-43
44-45 44-70,70-45
44-46 44-70,70-46
44-47 44-70,70-47
44-48 44-70,70-48
44-49 44-76,76-52,52-71,71-49
44-49 44-70,70-41,41-73,73-49
44-50 44-76,76-52,52-71,71-50
44-50 44-70,70-42,42-74,74-50
44-51 44-76,76-52,52-71,71-51
44-51 44-70,70-43,43-75,75-51
44-52 44-76,76-52
44-53 44-76,76-52,52-71,71-53
44-53 44-70,70-45,45-77,77-53
44-54 44-76,76-52,52-71,71-54
44-54 44-70,70-46,46-78,78-54
44-55 44-76,76-52,52-71,71-55
44-55 44-70,70-47,47-79,79-55
44-56 44-76,76-52,52-71,71-56
44-56 44-70,70-48,48-80,80-56
44-57 44-76,76-60,60-72,72-57
44-57 44-70,70-41,41-73,73-57
44-58 44-76,76-60,60-72,72-58
44-58 44-70,70-42,42-74,74-58
44-59 44-76,76-60,60-72,72-59
44-59 44-70,70-43,43-75,75-59
44-60 44-76,76-60
44-61 44-76,76-60,60-72,72-61
44-61 44-70,70-45,45-77,77-61
44-62 44-76,76-60,60-72,72-62
44-62 44-70,70-46,46-78,78-62
44-63 44-76,76-60,60-72,72-63
44-63 44-70,70-47,47-79,79-63
44-64 44-76,76-60,60-72,72-64
44-64 44-70,70-48,48-80,80-64
45-1 45-77,77-5,5-65,65-1
45-1 45-70,70-41,41-73,73-1
45-2 45-77,77-5,5-65,65-2
45-2 45-70,70-42,42-74,74-2
45-3 45-77,77-5,5-65,65-3
45-3 45-70,70-43,43-75,75-3
45-4 45-77,77-5,5-65,65-4
45-4 45-70,70-44,44-76,76-4
45-5 45-77,77-5
45-6 45-77,77-5,5-65,65-6
45-6 45-70,70-46,46-78,78-6
45-7 45-77,77-5,5-65,65-7
45-7 45-70,70-47,47-79,79-7
45-8 45-77,77-5,5-65,65-8
45-8 45-70,70-48,48-80,80-8
45-9 45-77,77-13,13-66,66-9
45-9 45-70,70-41,41-73,73-9
45-10 45-77,77-13,13-66,66-10
45-10 45-70,70-42,42-74,74-10
45-11 45-77,77-13,13-66,66-11
45-11 45-70,70-43,43-75,75-11
45-12 45-77,77-13,13-66,66-12
45-12 45-70,70-44,44-76,76-12
45-13 45-77,77-13
45-14 45-77,77-13,13-66,66-14
45-14 45-70,70-46,46-78,78-14
45-15 45-77,77-13,13-66,66-15
45-15 45-70,70-47,47-79,79-15
45-16 45-77,77-13,13-66,66-16
45-16 45-70,70-48,48-80,80-16
45-17 45-77,77-21,21-67,67-17
45-17 45-70,70-41,41-73,73-17
45-18 45-77,77-21,21-67,67-18
45-18 45-70,70-42,42-74,74-18
45-19 45-77,77-21,21-67,67-19
45-19 45-70,70-43,43-75,75-19
45-20 45-77,77-21,21-67,67-20
45-20 45-70,70-44,44-76,76-20
45-21 45-77,77-21
45-22 45-77,77-21,21-67,67-22
45-22 45-70,70-46,46-78,78-22
45-23 45-77,77-21,21-67,67-23
45-23 45-70,70-47,47-79,79-23
45-24 45-77,77-21,21-67,67-24
45-24 45-70,70-48,48-80,80-24
45-25 45-77,77-29,29-68,68-25
45-25 45-70,70-41,41-73,73-25
45-26 45-77,77-29,29-68,68-26
45-26 45-70,70-42,42-74,74-26
45-27 45-77,77-29,29-68,68-27
45-27 45-70,70-43,43-75,75-27
45-28 45-77,77-29,29-68,68-28
45-28 45-70,70-44,44-76,76-28
45-29 45-77,77-29
45-30 45-77,77-29,29-68,68-30
45-30 45-70,70-46,46-78,78-30
45-31 45-77,77-29,29-68,68-31
45-31 45-70,70-47,47-79,79-31
45-32 45-77,77-29,29-68,68-32
45-32 45-70,70-48,48-80,80-32
45-33 45-77,77-37,37-69,69-33
45-33 45-70,70-41,41-73,73-33
45-34 45-77,77-37,37-69,69-34
45-34 45-70,70-42,42-74,74-34
45-35 45-77,77-37,37-69,69-35
45-35 45-70,70-43,43-75,75-35
45-36 45-77,77-37,37-69,69-36
45-36 45-70,70-44,44-76,76-36
45-37 45-77,77-37
45-38 45-77,77-37,37-69,69-38
45-38 45-70,70-46,46-78,78-38
45-39 45-77,77-37,37-69,69-39
45-39 45-70,70-47,47-79,79-39
45-40 45-77,77-37,37-69,69-40
45-40 45-70,70-48,48-80,80-40
45-41 45-70,70-41
45-42 45-70,70-42
45-43 45-70,70-43
45-44 45-70,70-44
45-46 45-70,70-46
45-47 45-70,70-47
45-48 45-70,70-48
45-49 45-77,77-53,53-71,71-49
45-49 45-70,70-41,41-73,73-49
45-50 45-77,77-53,53-71,71-50
45-50 45-70,70-42,42-74,74-50
45-51 45-77,77-53,53-71,71-51
45-51 45-70,70-43,43-75,75-51
45-52 45-77,77-53,53-71,71-52
45-52 45-70,70-44,44-76,76-52
45-53 45-77,77-53
45-54 45-77,77-53,53-71,71-54
45-54 45-70,70-46,46-78,78-54
45-55 45-77,77-53,53-71,71-55
45-55 45-70,70-47,47-79,79-55
45-56 45-77,77-53,53-71,71-56
45-56 45-70,70-48,48-80,80-56
45-57 45-77,77-61,61-72,72-57
45-57 45-70,70-41,41-73,73-57
45-58 45-77,77-61,61-72,72-58
45-58 45-70,70-42,42-74,74-58
45-59 45-77,77-61,61-72,72-59
45-59 45-70,70-43,43-75,75-59
45-60 45-77,77-61,61-72,72-60
45-60 45-70,70-44,44-76,76-60
45-61 45-77,77-61
45-62 45-77,77-61,61-72,72-62
45-62 45-70,70-46,46-78,78-62
45-63 45-77,77-61,61-72,72-63
45-63 45-70,70-47,47-79,79-63
45-64 45-77,77-61,61-72,72-64
45-64 45-70,70-48,48-80,80-64
46-1 46-78,78-6,6-65,65-1
46-1 46-70,70-41,41-73,73-1
46-2 46-78,78-6,6-65,65-2
46-2 46-70,70-42,42-74,74-2
46-3 46-78,78-6,6-65,65-3
46-3 46-70,70-43,43-75,75-3
46-4 46-78,78-6,6-65,65-4
46-4 46-70,70-44,44-76,76-4
46-5 46-78,78-6,6-65,65-5
46-5 46-70,70-45,45-77,77-5
46-6 46-78,78-6
46-7 46-78,78-6,6-65,65-7
46-7 46-70,70-47,47-79,79-7
46-8 46-78,78-6,6-65,65-8
46-8 46-70,70-48,48-80,80-8
46-9 46-78,78-14,14-66,66-9
46-9 46-70,70-41,41-73,73-9
46-10 46-78,78-14,14-66,66-10
46-10 46-70,70-42,42-74,74-10
46-11 46-78,78-14,14-66,66-11
46-11 46-70,70-43,43-75,75-11
46-12 46-78,78-14,14-66,66-12
46-12 46-70,70-44,44-76,76-12
46-13 46-78,78-14,14-66,66-13
46-13 46-70,70-45,45-77,77-13
46-14 46-78,78-14
46-15 46-78,78-14,14-66,66-15
46-15 46-70,70-47,47-79,79-15
46-16 46-78,78-14,14-66,66-16
46-16 46-70,70-48,48-80,80-16
46-17 46-78,78-22,22-67,67-17
46-17 46-70,70-41,41-73,73-17
46-18 46-78,78-22,22-67,67-18
46-18 46-70,70-42,42-74,74-18
46-19 46-78,78-22,22-67,67-19
46-19 46-70,70-43,43-75,75-19
46-20 46-78,78-22,22-67,67-20
46-20 46-70,70-44,44-76,76-20
46-21 46-78,78-22,22-67,67-21
46-21 46-70,70-45,45-77,77-21
46-22 46-78,78-22
46-23 46-78,78-22,22-67,67-23
46-23 46-70,70-47,47-79,79-23
46-24 46-78,78-22,22-67,67-24
46-24 46-70,70-48,48-80,80-24
46-25 46-78,78-30,30-68,68-25
46-25 46-70,70-41,41-73,73-25
46-26 46-78,78-30,30-68,68-26
46-26 46-70,70-42,42-74,74-26
46-27 46-78,78-30,30-68,68-27
46-27 46-70,70-43,43-75,75-27
46-28 46-78,78-30,30-68,68-28
46-28 46-70,70-44,44-76,76-28
46-29 46-78,78-30,30-68,68-29
46-29 46-70,70-45,45-77,77-29
46-30 46-78,78-30
46-31 46-78,78-30,30-68,68-31
46-31 46-70,70-47,47-79,79-31
46-32 46-78,78-30,30-68,68-32
46-32 46-70,70-48,48-80,80-32
46-33 46-78,78-38,38-69,69-33
46-33 46-70,70-41,41-73,73-33
46-34 46-78,78-38,38-69,69-34
46-34 46-70,70-42,42-74,74-34
46-35 46-78,78-38,38-69,69-35
46-35 46-70,70-43,43-75,75-35
46-36 46-78,78-38,38-69,69-36
46-36 46-70,70-44,44-76,76-36
46-37 46-78,78-38,38-69,69-37
46-37 46-70,70-45,45-77,77-37
46-38 46-78,78-38
46-39 46-78,78-38,38-69,69-39
46-39 46-70,70-47,47-79,79-39
46-40 46-78,78-38,38-69,69-40
46-40 46-70,70-48,48-80,80-40
46-41 46-70,70-41
46-42 46-70,70-42
46-43 46-70,70-43
46-44 46-70,70-44
46-45 46-70,70-45
46-47 46-70,70-47
46-48 46-70,70-48
46-49 46-78,78-54,54-71,71-49
46-49 46-70,70-41,41-73,73-49
46-50 46-78,78-54,54-71,71-50
46-50 46-70,70-42,42-74,74-50
46-51 46-78,78-54,54-71,71-51
46-51 46-70,70-43,43-75,75-51
46-52 46-78,78-54,54-71,71-52
46-52 46-70,70-44,44-76,76-52
46-53 46-78,78-54,54-71,71-53
46-53 46-70,70-45,45-77,77-53
46-54 46-78,78-54
46-55 46-78,78-54,54-71,71-55
46-55 46-70,70-47,47-79,79-55
46-56 46-78,78-54,54-71,71-56
46-56 46-70,70-48,48-80,80-56
46-57 46-78,78-62,62-72,72-57
46-57 46-70,70-41,41-73,73-57
46-58 46-78,78-62,62-72,72-58
46-58 46-70,70-42,42-74,74-58
46-59 46-78,78-62,62-72,72-59
46-59 46-70,70-43,43-75,75-59
46-60 46-78,78-62,62-72,72-60
46-60 46-70,70-44,44-76,76-60
46-61 46-78,78-62,62-72,72-61
46-61 46-70,70-45,45-77,77-61
46-62 46-78,78-62
46-63 46-78,78-62,62-72,72-63
46-63 46-70,70-47,47-79,79-63
46-64 46-78,78-62,62-72,72-64
46-64 46-70,70-48,48-80,80-64
47-1 47-70,70-41,41-73,73-1
47-1 47-79,79-7,7-65,65-1
47-2 47-70,70-42,42-74,74-2
47-2 47-79,79-7,7-65,65-2
47-3 47-70,70-43,43-75,75-3
47-3 47-79,79-7,7-65,65-3
47-4 47-70,70-44,44-76,76-4
47-4 47-79,79-7,7-65,65-4
47-5 47-70,70-45,45-77,77-5
47-5 47-79,79-7,7-65,65-5
47-6 47-70,70-46,46-78,78-6
47-6 47-79,79-7,7-65,65-6
47-7 47-79,79-7
47-8 47-70,70-48,48-80,80-8
47-8 47-79,79-7,7-65,65-8
47-9 47-70,70-41,41-73,73-9
47-9 47-79,79-15,15-66,66-9
47-10 47-70,70-42,42-74,74-10
47-10 47-79,79-15,15-66,66-10
47-11 47-70,70-43,43-75,75-11
47-11 47-79,79-15,15-66,66-11
47-12 47-70,70-44,44-76,76-12
47-12 47-79,79-15,15-66,66-12
47-13 47-70,70-45,45-77,77-13
47-13 47-79,79-15,15-66,66-13
47-14 47-70,70-46,46-78,78-14
47-14 47-79,79-15,15-66,66-14
47-15 47-79,79-15
47-16 47-70,70-48,48-80,80-16
47-16 47-79,79-15,15-66,66-16
47-17 47-70,70-41,41-73,73-17
47-17 47-79,79-23,23-67,67-17
47-18 47-70,70-42,42-74,74-18
47-18 47-79,79-23,23-67,67-18
47-19 47-70,70-43,43-75,75-19
47-19 47-79,79-23,23-67,67-19
47-20 47-70,70-44,44-76,76-20
47-20 47-79,79-23,23-67,67-20
47-21 47-70,70-45,45-77,77-21
47-21 47-79,79-23,23-67,67-21
47-22 47-70,70-46,46-78,78-22
47-22 47-79,79-23,23-67,67-22
47-23 47-79,79-23
47-24 47-70,70-48,48-80,80-24
47-24 47-79,79-23,23-67,67-24
47-25 47-70,70-41,41-73,73-25
47-25 47-79,79-31,31-68,68-25
47-26 47-70,70-42,42-74,74-26
47-26 47-79,79-31,31-68,68-26
47-27 47-70,70-43,43-75,75-27
47-27 47-79,79-31,31-68,68-27
47-28 47-70,70-44,44-76,76-28
47-28 47-79,79-31,31-68,68-28
47-29 47-70,70-45,45-77,77-29
47-29 47-79,79-31,31-68,68-29
47-30 47-70,70-46,46-78,78-30
47-30 47-79,79-31,31-68,68-30
47-31 47-79,79-31
47-32 47-70,70-48,48-80,80-32
47-32 47-79,79-31,31-68,68-32
47-33 47-70,70-41,41-73,73-33
47-33 47-79,79-39,39-69,69-33
47-34 47-70,70-42,42-74,74-34
47-34 47-79,79-39,39-69,69-34
47-35 47-70,70-43,43-75,75-35
47-35 47-79,79-39,39-69,69-35
47-36 47-70,70-44,44-76,76-36
47-36 47-79,79-39,39-69,69-36
